"id","event","event_date","data_name","data_value"
"89436","clientLogIn","2023-08-03T08:27:32:045Z","clientId","3VE8AYVF8O29LSZMTNWA1Y3K2CQ8FT"
"89436","clientLogIn","2023-08-03T08:27:32:045Z","referer","https://nlab.ph.ucla.edu:9663/game/41/942/3VE8AYVF8O29LSZMTNWA1Y3K2CQ8FT/connected?connectionSpeed="
"89436","clientLogIn","2023-08-03T08:27:32:045Z","connection","keep-alive"
"89436","clientLogIn","2023-08-03T08:27:32:045Z","acceptLanguage","en-US,en;q=0.9"
"89436","clientLogIn","2023-08-03T08:27:32:045Z","acceptEncoding","gzip, deflate, br"
"89436","clientLogIn","2023-08-03T08:27:32:045Z","userAgent","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
"89436","clientLogIn","2023-08-03T08:27:32:045Z","host","nlab.ph.ucla.edu:9663"
"89436","clientLogIn","2023-08-03T08:27:32:045Z","ipAddress","31.204.28.57"
"89436","clientLogIn","2023-08-03T08:27:32:045Z","requestURI","/game/41/942/3VE8AYVF8O29LSZMTNWA1Y3K2CQ8FT/state"
"89437","clientLogIn","2023-08-03T08:27:34:081Z","clientId","3Z4XG4ZF4AWQLEQ7TH2W753R6HM8XK"
"89437","clientLogIn","2023-08-03T08:27:34:081Z","referer","https://nlab.ph.ucla.edu:9663/game/41/942/3Z4XG4ZF4AWQLEQ7TH2W753R6HM8XK/connected?connectionSpeed="
"89437","clientLogIn","2023-08-03T08:27:34:081Z","connection","keep-alive"
"89437","clientLogIn","2023-08-03T08:27:34:081Z","acceptLanguage","en-US,en;q=0.9"
"89437","clientLogIn","2023-08-03T08:27:34:081Z","acceptEncoding","gzip, deflate, br"
"89437","clientLogIn","2023-08-03T08:27:34:081Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
"89437","clientLogIn","2023-08-03T08:27:34:081Z","host","nlab.ph.ucla.edu:9663"
"89437","clientLogIn","2023-08-03T08:27:34:081Z","ipAddress","104.219.239.35"
"89437","clientLogIn","2023-08-03T08:27:34:081Z","requestURI","/game/41/942/3Z4XG4ZF4AWQLEQ7TH2W753R6HM8XK/state"
"89438","clientLogIn","2023-08-03T08:27:34:363Z","clientId","38JBBYETQQFGWDCOM9MR242FOPFE4A"
"89438","clientLogIn","2023-08-03T08:27:34:363Z","referer","https://nlab.ph.ucla.edu:9663/game/41/942/38JBBYETQQFGWDCOM9MR242FOPFE4A/connected?connectionSpeed="
"89438","clientLogIn","2023-08-03T08:27:34:363Z","connection","keep-alive"
"89438","clientLogIn","2023-08-03T08:27:34:363Z","acceptLanguage","en-US,en;q=0.5"
"89438","clientLogIn","2023-08-03T08:27:34:363Z","acceptEncoding","gzip, deflate, br"
"89438","clientLogIn","2023-08-03T08:27:34:363Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0"
"89438","clientLogIn","2023-08-03T08:27:34:363Z","host","nlab.ph.ucla.edu:9663"
"89438","clientLogIn","2023-08-03T08:27:34:363Z","ipAddress","168.158.37.254"
"89438","clientLogIn","2023-08-03T08:27:34:363Z","requestURI","/game/41/942/38JBBYETQQFGWDCOM9MR242FOPFE4A/state"
"89439","clientLogIn","2023-08-03T08:27:47:564Z","clientId","3JRJSWSMQJQVEHTKMVH8SZA9APJE3P"
"89439","clientLogIn","2023-08-03T08:27:47:564Z","referer","https://nlab.ph.ucla.edu:9663/game/41/942/3JRJSWSMQJQVEHTKMVH8SZA9APJE3P/connected?connectionSpeed="
"89439","clientLogIn","2023-08-03T08:27:47:564Z","connection","keep-alive"
"89439","clientLogIn","2023-08-03T08:27:47:564Z","acceptLanguage","en-US,en;q=0.9,ta;q=0.8"
"89439","clientLogIn","2023-08-03T08:27:47:564Z","acceptEncoding","gzip, deflate, br"
"89439","clientLogIn","2023-08-03T08:27:47:564Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"89439","clientLogIn","2023-08-03T08:27:47:564Z","host","nlab.ph.ucla.edu:9663"
"89439","clientLogIn","2023-08-03T08:27:47:564Z","ipAddress","192.126.238.170"
"89439","clientLogIn","2023-08-03T08:27:47:564Z","requestURI","/game/41/942/3JRJSWSMQJQVEHTKMVH8SZA9APJE3P/state"
"89440","clientLogIn","2023-08-03T08:27:51:370Z","referer","https://nlab.ph.ucla.edu:9663/game/41/942/3Q5C1WP23O6Z8VMCOQAM0CPZZC615J/connected?connectionSpeed="
"89440","clientLogIn","2023-08-03T08:27:51:370Z","connection","keep-alive"
"89440","clientLogIn","2023-08-03T08:27:51:370Z","acceptLanguage","en-US,en;q=0.9"
"89440","clientLogIn","2023-08-03T08:27:51:370Z","acceptEncoding","gzip, deflate, br"
"89440","clientLogIn","2023-08-03T08:27:51:370Z","clientId","3Q5C1WP23O6Z8VMCOQAM0CPZZC615J"
"89440","clientLogIn","2023-08-03T08:27:51:370Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
"89440","clientLogIn","2023-08-03T08:27:51:370Z","host","nlab.ph.ucla.edu:9663"
"89440","clientLogIn","2023-08-03T08:27:51:370Z","ipAddress","192.126.238.145"
"89440","clientLogIn","2023-08-03T08:27:51:370Z","requestURI","/game/41/942/3Q5C1WP23O6Z8VMCOQAM0CPZZC615J/state"
"89441","clientLogIn","2023-08-03T08:28:29:501Z","clientId","3S0TNUHWKVNCN8LQ2H1KDY0ZQZA8DI"
"89441","clientLogIn","2023-08-03T08:28:29:501Z","referer","https://nlab.ph.ucla.edu:9663/game/41/942/3S0TNUHWKVNCN8LQ2H1KDY0ZQZA8DI/connected?connectionSpeed="
"89441","clientLogIn","2023-08-03T08:28:29:501Z","connection","keep-alive"
"89441","clientLogIn","2023-08-03T08:28:29:501Z","acceptLanguage","en-US,en;q=0.9"
"89441","clientLogIn","2023-08-03T08:28:29:501Z","acceptEncoding","gzip, deflate, br"
"89441","clientLogIn","2023-08-03T08:28:29:501Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
"89441","clientLogIn","2023-08-03T08:28:29:501Z","host","nlab.ph.ucla.edu:9663"
"89441","clientLogIn","2023-08-03T08:28:29:501Z","ipAddress","154.27.69.71"
"89441","clientLogIn","2023-08-03T08:28:29:501Z","requestURI","/game/41/942/3S0TNUHWKVNCN8LQ2H1KDY0ZQZA8DI/state"
"89442","clientLogIn","2023-08-03T08:28:45:007Z","clientId","3QHK8ZVMIONENI7PIAJINDY57EXBL0"
"89442","clientLogIn","2023-08-03T08:28:45:007Z","referer","https://nlab.ph.ucla.edu:9663/game/41/942/3QHK8ZVMIONENI7PIAJINDY57EXBL0/connected?connectionSpeed="
"89442","clientLogIn","2023-08-03T08:28:45:007Z","connection","keep-alive"
"89442","clientLogIn","2023-08-03T08:28:45:007Z","acceptLanguage","en-US,en;q=0.9"
"89442","clientLogIn","2023-08-03T08:28:45:007Z","acceptEncoding","gzip, deflate, br"
"89442","clientLogIn","2023-08-03T08:28:45:007Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"89442","clientLogIn","2023-08-03T08:28:45:007Z","host","nlab.ph.ucla.edu:9663"
"89442","clientLogIn","2023-08-03T08:28:45:007Z","ipAddress","192.126.181.52"
"89442","clientLogIn","2023-08-03T08:28:45:007Z","requestURI","/game/41/942/3QHK8ZVMIONENI7PIAJINDY57EXBL0/state"
"89443","clientLogIn","2023-08-03T08:28:45:831Z","clientId","3WT783CTPDMLKEDJ5XQJKU8ID5JBCK"
"89443","clientLogIn","2023-08-03T08:28:45:831Z","referer","https://nlab.ph.ucla.edu:9663/game/41/942/3WT783CTPDMLKEDJ5XQJKU8ID5JBCK/connected?connectionSpeed="
"89443","clientLogIn","2023-08-03T08:28:45:831Z","connection","keep-alive"
"89443","clientLogIn","2023-08-03T08:28:45:831Z","acceptLanguage","en-US,en;q=0.9"
"89443","clientLogIn","2023-08-03T08:28:45:831Z","acceptEncoding","gzip, deflate, br"
"89443","clientLogIn","2023-08-03T08:28:45:831Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
"89443","clientLogIn","2023-08-03T08:28:45:831Z","host","nlab.ph.ucla.edu:9663"
"89443","clientLogIn","2023-08-03T08:28:45:831Z","ipAddress","31.204.28.99"
"89443","clientLogIn","2023-08-03T08:28:45:831Z","requestURI","/game/41/942/3WT783CTPDMLKEDJ5XQJKU8ID5JBCK/state"
"89444","clientLogIn","2023-08-03T08:29:16:188Z","clientId","3VAR3R6G1R63R5CFSQF0OSCYUDH8OF"
"89444","clientLogIn","2023-08-03T08:29:16:188Z","referer","https://nlab.ph.ucla.edu:9663/game/41/942/3VAR3R6G1R63R5CFSQF0OSCYUDH8OF/connected?connectionSpeed="
"89444","clientLogIn","2023-08-03T08:29:16:188Z","connection","keep-alive"
"89444","clientLogIn","2023-08-03T08:29:16:188Z","acceptLanguage","en-US,en;q=0.9"
"89444","clientLogIn","2023-08-03T08:29:16:188Z","acceptEncoding","gzip, deflate, br"
"89444","clientLogIn","2023-08-03T08:29:16:188Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
"89444","clientLogIn","2023-08-03T08:29:16:188Z","host","nlab.ph.ucla.edu:9663"
"89444","clientLogIn","2023-08-03T08:29:16:188Z","ipAddress","31.204.28.131"
"89444","clientLogIn","2023-08-03T08:29:16:188Z","requestURI","/game/41/942/3VAR3R6G1R63R5CFSQF0OSCYUDH8OF/state"
"89445","clientLogIn","2023-08-03T08:32:13:258Z","clientId","3EFVCAY5L5EPQULICDNVGWVCVJ78JW"
"89445","clientLogIn","2023-08-03T08:32:13:258Z","referer","https://nlab.ph.ucla.edu:9663/game/41/942/3EFVCAY5L5EPQULICDNVGWVCVJ78JW/connected?connectionSpeed="
"89445","clientLogIn","2023-08-03T08:32:13:258Z","connection","keep-alive"
"89445","clientLogIn","2023-08-03T08:32:13:258Z","acceptLanguage","en-US,en;q=0.9"
"89445","clientLogIn","2023-08-03T08:32:13:258Z","acceptEncoding","gzip, deflate, br"
