"id","event","event_date","data_name","data_value"
"52582","clientLogIn","2023-07-11T06:22:58:761Z","clientId","3TEM0PF1Q72U5JGN7DO5KJUGWLR0D7"
"52582","clientLogIn","2023-07-11T06:22:58:761Z","referer","https://nlab.ph.ucla.edu:9663/game/41/622/3TEM0PF1Q72U5JGN7DO5KJUGWLR0D7/connected?connectionSpeed="
"52582","clientLogIn","2023-07-11T06:22:58:761Z","connection","keep-alive"
"52582","clientLogIn","2023-07-11T06:22:58:761Z","acceptLanguage","en-US,en;q=0.9"
"52582","clientLogIn","2023-07-11T06:22:58:761Z","acceptEncoding","gzip, deflate, br"
"52582","clientLogIn","2023-07-11T06:22:58:761Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"52582","clientLogIn","2023-07-11T06:22:58:761Z","host","nlab.ph.ucla.edu:9663"
"52582","clientLogIn","2023-07-11T06:22:58:761Z","ipAddress","63.92.67.223"
"52582","clientLogIn","2023-07-11T06:22:58:761Z","requestURI","/game/41/622/3TEM0PF1Q72U5JGN7DO5KJUGWLR0D7/state"
"52583","clientLogIn","2023-07-11T06:23:06:783Z","clientId","3XCC1ODXDNGCUM4R6CD44E22OQFQR0"
"52583","clientLogIn","2023-07-11T06:23:06:783Z","referer","https://nlab.ph.ucla.edu:9663/game/41/622/3XCC1ODXDNGCUM4R6CD44E22OQFQR0/connected?connectionSpeed="
"52583","clientLogIn","2023-07-11T06:23:06:783Z","connection","keep-alive"
"52583","clientLogIn","2023-07-11T06:23:06:783Z","acceptLanguage","en-US,en;q=0.9"
"52583","clientLogIn","2023-07-11T06:23:06:783Z","acceptEncoding","gzip, deflate, br"
"52583","clientLogIn","2023-07-11T06:23:06:783Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"52583","clientLogIn","2023-07-11T06:23:06:783Z","host","nlab.ph.ucla.edu:9663"
"52583","clientLogIn","2023-07-11T06:23:06:783Z","ipAddress","202.182.69.149"
"52583","clientLogIn","2023-07-11T06:23:06:783Z","requestURI","/game/41/622/3XCC1ODXDNGCUM4R6CD44E22OQFQR0/state"
"52584","clientLogIn","2023-07-11T06:23:23:980Z","clientId","3LS2AMNW5HV9X9CBEKW0AJXXD3VQOR"
"52584","clientLogIn","2023-07-11T06:23:23:980Z","referer","https://nlab.ph.ucla.edu:9663/game/41/622/3LS2AMNW5HV9X9CBEKW0AJXXD3VQOR/connected?connectionSpeed="
"52584","clientLogIn","2023-07-11T06:23:23:980Z","connection","keep-alive"
"52584","clientLogIn","2023-07-11T06:23:23:980Z","acceptLanguage","en-US,en;q=0.9"
"52584","clientLogIn","2023-07-11T06:23:23:980Z","acceptEncoding","gzip, deflate, br"
"52584","clientLogIn","2023-07-11T06:23:23:980Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"52584","clientLogIn","2023-07-11T06:23:23:980Z","host","nlab.ph.ucla.edu:9663"
"52584","clientLogIn","2023-07-11T06:23:23:980Z","ipAddress","154.27.73.181"
"52584","clientLogIn","2023-07-11T06:23:23:980Z","requestURI","/game/41/622/3LS2AMNW5HV9X9CBEKW0AJXXD3VQOR/state"
"52585","clientLogIn","2023-07-11T06:23:28:926Z","host","nlab.ph.ucla.edu:9663"
"52585","clientLogIn","2023-07-11T06:23:28:926Z","ipAddress","38.130.226.81"
"52585","clientLogIn","2023-07-11T06:23:28:926Z","requestURI","/game/41/622/3X66WABAJYNTYVPBSQ7WS2VKCPR3GF/state"
"52585","clientLogIn","2023-07-11T06:23:28:926Z","clientId","3X66WABAJYNTYVPBSQ7WS2VKCPR3GF"
