"id","event","event_date","data_name","data_value"
"73030","clientLogIn","2023-07-25T06:08:40:267Z","clientId","3R2PKQ87NYD8G83GOWCE9DH6XAAIMG"
"73030","clientLogIn","2023-07-25T06:08:40:267Z","referer","https://nlab.ph.ucla.edu:9663/game/41/802/3R2PKQ87NYD8G83GOWCE9DH6XAAIMG/connected?connectionSpeed="
"73030","clientLogIn","2023-07-25T06:08:40:267Z","connection","keep-alive"
"73030","clientLogIn","2023-07-25T06:08:40:267Z","acceptLanguage","en-US,en;q=0.9"
"73030","clientLogIn","2023-07-25T06:08:40:267Z","acceptEncoding","gzip, deflate, br"
"73030","clientLogIn","2023-07-25T06:08:40:267Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"73030","clientLogIn","2023-07-25T06:08:40:267Z","host","nlab.ph.ucla.edu:9663"
"73030","clientLogIn","2023-07-25T06:08:40:267Z","ipAddress","31.204.31.6"
"73030","clientLogIn","2023-07-25T06:08:40:267Z","requestURI","/game/41/802/3R2PKQ87NYD8G83GOWCE9DH6XAAIMG/state"
"73031","clientLogIn","2023-07-25T06:08:40:568Z","clientId","3QEMNNSB2Z48NUG7SC9EZY43AG7D7Y"
"73031","clientLogIn","2023-07-25T06:08:40:568Z","referer","https://nlab.ph.ucla.edu:9663/game/41/802/3QEMNNSB2Z48NUG7SC9EZY43AG7D7Y/connected?connectionSpeed="
"73031","clientLogIn","2023-07-25T06:08:40:568Z","connection","keep-alive"
"73031","clientLogIn","2023-07-25T06:08:40:568Z","acceptLanguage","en-US,en;q=0.9"
"73031","clientLogIn","2023-07-25T06:08:40:568Z","acceptEncoding","gzip, deflate, br"
"73031","clientLogIn","2023-07-25T06:08:40:568Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"73031","clientLogIn","2023-07-25T06:08:40:568Z","host","nlab.ph.ucla.edu:9663"
"73031","clientLogIn","2023-07-25T06:08:40:568Z","ipAddress","154.27.73.181"
"73031","clientLogIn","2023-07-25T06:08:40:568Z","requestURI","/game/41/802/3QEMNNSB2Z48NUG7SC9EZY43AG7D7Y/state"
"73032","clientLogIn","2023-07-25T06:08:44:844Z","clientId","39LNWE0K4W1RTG8PXY300NY0AWDUIK"
"73032","clientLogIn","2023-07-25T06:08:44:844Z","referer","https://nlab.ph.ucla.edu:9663/game/41/802/39LNWE0K4W1RTG8PXY300NY0AWDUIK/connected?connectionSpeed="
"73032","clientLogIn","2023-07-25T06:08:44:844Z","connection","keep-alive"
"73032","clientLogIn","2023-07-25T06:08:44:844Z","acceptLanguage","en-US,en;q=0.9"
"73032","clientLogIn","2023-07-25T06:08:44:844Z","acceptEncoding","gzip, deflate, br"
